"code_centre_interet","libelle_centre_interet","code_ogr_rome","code_rome","libelle_rome","principal"
"18","J'aime organiser, planifier","470","M1404","Sondeur enquêteur / Sondeuse enquêtrice","non"
"18","J'aime organiser, planifier","488287","M1406","Responsable RSE - Responsabilité Sociétale de l'Entreprise","non"
"18","J'aime organiser, planifier","488729","M1410","Responsable Green IT","oui"
"18","J'aime organiser, planifier","488756","M1411","Responsable d'enquêtes","non"
"18","J'aime organiser, planifier","488778","M1412","Ergonome","oui"
"18","J'aime organiser, planifier","471","M1501","Assistant / Assistante ressources humaines","oui"
"18","J'aime organiser, planifier","472","M1502","Chargé / Chargée de recrutement","oui"
"18","J'aime organiser, planifier","473","M1503","Directeur / Directrice des Ressources Humaines -DRH-","non"
"18","J'aime organiser, planifier","488280","M1504","Responsable formation professionnelle en entreprise","oui"
"18","J'aime organiser, planifier","488324","M1505","Chargé / Chargée de formation en entreprise","oui"
"18","J'aime organiser, planifier","488608","M1506","Manager de proximité","non"
"18","J'aime organiser, planifier","475","M1602","Agent administratif / Agente administrative","non"
"18","J'aime organiser, planifier","477","M1604","Assistant / Assistante de direction","oui"
"18","J'aime organiser, planifier","478","M1605","Secrétaire technique","non"
"18","J'aime organiser, planifier","480","M1607","Secrétaire","oui"
"18","J'aime organiser, planifier","481","M1608","Secrétaire comptable","oui"
"18","J'aime organiser, planifier","482","M1609","Secrétaire médical / Secrétaire médicale","oui"
"18","J'aime organiser, planifier","488304","M1610","Intendant / Intendante du sport","oui"
"18","J'aime organiser, planifier","488746","M1611","Secrétaire Facturier / Facturière","oui"
"18","J'aime organiser, planifier","488787","M1612","Assistant / Assistante de service juridique","non"
"18","J'aime organiser, planifier","488885","M1613","Télésecrétaire","oui"
"18","J'aime organiser, planifier","484","M1702","Planneur / Planneuse stratégique","oui"
"18","J'aime organiser, planifier","485","M1703","Chef / Cheffe de produit","non"
"18","J'aime organiser, planifier","488275","M1709","Chef / Cheffe de gamme","oui"
"18","J'aime organiser, planifier","490","M1801","Administrateur / Administratrice de systèmes d'information (SI)","non"
"18","J'aime organiser, planifier","491","M1802","Expert / Experte systèmes et réseaux informatiques","non"
"18","J'aime organiser, planifier","492","M1803","Directeur / Directrice des services informatiques -DSI-","non"
"18","J'aime organiser, planifier","495","M1806","Product Owner","non"
"18","J'aime organiser, planifier","499","M1810","Technicien / Technicienne informatique","non"
"18","J'aime organiser, planifier","404049","M1812","Responsable de la Sécurité des Systèmes d'Information (RSSI)","non"
"18","J'aime organiser, planifier","488636","M1817","Administrateur / Administratrice sécurité informatique","non"
"18","J'aime organiser, planifier","488713","M1820","Expert / Experte méthodes et qualité informatique","non"
"18","J'aime organiser, planifier","488721","M1823","Consultant / Consultante avant-vente","non"
"18","J'aime organiser, planifier","488750","M1825","Coordinateur / Coordinatrice de production web","oui"
"18","J'aime organiser, planifier","488768","M1828","Chef de projet / Cheffe de projet (Project Management Officer)","non"
"18","J'aime organiser, planifier","488785","M1830","Administrateur / Administratrice réseaux - télécoms","non"
"18","J'aime organiser, planifier","488877","M1833","Ingénieur / Ingénieure sécurité web","non"
"18","J'aime organiser, planifier","488888","M1834","Administrateur / Administratrice de site Web","non"
"18","J'aime organiser, planifier","488890","M1835","Architecte systèmes et réseaux des territoires connectés","non"
"18","J'aime organiser, planifier","488905","M1838","Urbaniste des systèmes d'information","non"
"18","J'aime organiser, planifier","488909","M1839","Architecte systèmes et réseaux","non"
"18","J'aime organiser, planifier","488917","M1840","Directeur / Directrice de projets des territoires connectés","non"
"18","J'aime organiser, planifier","489009","M1843","Administrateur / Administratrice de serveurs","non"
"18","J'aime organiser, planifier","489023","M1845","Architecte IoT - Internet des Objets","non"
"18","J'aime organiser, planifier","489026","M1846","Ingénieur / Ingénieure Cybersécurité Datacenter","non"
"18","J'aime organiser, planifier","489035","M1847","Expert / Experte en communication et réseaux","oui"
"18","J'aime organiser, planifier","489061","M1849","Administrateur / Administratrice de messagerie","non"
"18","J'aime organiser, planifier","489066","M1850","Architecte multimédias interactifs","non"
"18","J'aime organiser, planifier","489078","M1854","Administrateur / Administratrice réseau informatique","non"
"18","J'aime organiser, planifier","489082","M1856","Expert / Experte en cybersécurité","non"
"18","J'aime organiser, planifier","489174","M1857","Urbaniste Datacenter","non"
"18","J'aime organiser, planifier","489199","M1860","Architecte cloud","non"
"18","J'aime organiser, planifier","489217","M1862","Responsable d'exploitation fibre optique","non"
"18","J'aime organiser, planifier","505","N1201","Affréteur / Affréteuse","oui"
"18","J'aime organiser, planifier","506","N1202","Employé / Employée de transit","oui"
"18","J'aime organiser, planifier","488586","N1203","Technicien / Technicienne gestion douanière","oui"
"18","J'aime organiser, planifier","488601","N1204","Coordinateur / Coordinatrice transit -import/export-","oui"
"18","J'aime organiser, planifier","488741","N1205","Responsable de service transit","oui"
"18","J'aime organiser, planifier","488863","N1206","Courtier / Courtière affrètement maritime","non"
"18","J'aime organiser, planifier","489175","N1207","Chef / Cheffe de groupe affrètement","oui"
"18","J'aime organiser, planifier","507","N1301","Responsable logistique","oui"
"18","J'aime organiser, planifier","508","N1302","Responsable entrepôt logistique","non"
"18","J'aime organiser, planifier","509","N1303","Approvisionneur / Approvisionneuse logistique","oui"
"18","J'aime organiser, planifier","488588","N1304","Directeur / Directrice logistique","oui"
"18","J'aime organiser, planifier","489020","N1305","Ingénieur / Ingénieure logistique","oui"
"18","J'aime organiser, planifier","512","N2201","Agent / Agente d'escale","oui"
"18","J'aime organiser, planifier","513","N2202","Contrôleur aérien / Contrôleuse aérienne","non"
"18","J'aime organiser, planifier","514","N2203","Agent / Agente de piste","non"
"18","J'aime organiser, planifier","515","N2204","Agent / Agente de trafic aérien","oui"
"18","J'aime organiser, planifier","516","N2205","Chef / Cheffe d'escale","non"
"18","J'aime organiser, planifier","520","N3201","Agent / Agente de port de plaisance","oui"
"18","J'aime organiser, planifier","521","N3202","Responsable d'exploitation transport fluvial","oui"
"18","J'aime organiser, planifier","489062","N3204","Chef / Cheffe d'équipe de manutention portuaire","oui"
"18","J'aime organiser, planifier","528","N4201","Responsable d'agence transport routier de marchandises","oui"
"18","J'aime organiser, planifier","529","N4202","Responsable d'exploitation transport routier de personnes","non"
"18","J'aime organiser, planifier","530","N4203","Agent / Agente d'intervention technique d'exploitation des transports routiers de marchandises","oui"
"18","J'aime organiser, planifier","531","N4204","Agent / Agente d'exploitation transport routier de personnes","oui"
"18","J'aime organiser, planifier","534","N4401","Aiguilleur / Aiguilleure du rail","oui"
"19","J'aime piloter, conduire","133","E1302","Conducteur / Conductrice de machines de façonnage routage","non"
"19","J'aime piloter, conduire","154","F1301","Grutier / Grutière","oui"
"19","J'aime piloter, conduire","155","F1302","Conducteur / Conductrice d'engins de chantier","oui"
"19","J'aime piloter, conduire","157","F1402","Extracteur / Extractrice de roches","oui"
"19","J'aime piloter, conduire","489018","G1708","Voiturier / Voiturière","non"
"19","J'aime piloter, conduire","236","H2102","Conducteur / Conductrice de ligne en industrie alimentaire","oui"
"19","J'aime piloter, conduire","488711","H2104","Fromager industriel / Fromagère industrielle","oui"
"19","J'aime piloter, conduire","238","H2202","Conducteur / Conductrice de machines à bois","oui"
"19","J'aime piloter, conduire","239","H2203","Machiniste en fabrications de panneaux de bois","oui"
"19","J'aime piloter, conduire","488887","H2211","Opérateur / Opératrice de sciage bois","non"
"19","J'aime piloter, conduire","246","H2301","Conducteur / Conductrice de ligne en industrie chimique","oui"
"19","J'aime piloter, conduire","488276","H2302","Conducteur / Conductrice de procédé de fabrication","oui"
"19","J'aime piloter, conduire","488318","H2303","Opérateur / Opératrice de fabrication en industrie pharmaceutique","non"
"19","J'aime piloter, conduire","249","H2403","Conducteur / Conductrice de machines de fabrication de produits textiles","oui"
"19","J'aime piloter, conduire","250","H2404","Conducteur / Conductrice de machine de production et transformation des fils","oui"
"19","J'aime piloter, conduire","251","H2405","Conducteur / Conductrice de ligne de production de textiles non-tissés","oui"
"19","J'aime piloter, conduire","252","H2406","Conducteur / Conductrice de machines de traitement textile","oui"
"19","J'aime piloter, conduire","253","H2407","Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux","oui"
"19","J'aime piloter, conduire","254","H2408","Imprimeur / Imprimeuse textile","non"
"19","J'aime piloter, conduire","488714","H2417","Chef / Cheffe de rame textile","oui"
"19","J'aime piloter, conduire","488720","H2418","Opérateur / Opératrice sur machine de production et transformation des fils","non"
"19","J'aime piloter, conduire","488761","H2421","Opérateur / Opératrice de fabrication de produits textiles","non"
"19","J'aime piloter, conduire","488875","H2424","Chef(fe) de ligne chromo en industrie textile","non"
"19","J'aime piloter, conduire","328","I1604","Mécanicien / Mécanicienne automobile","non"
"19","J'aime piloter, conduire","331","I1607","Mécanicien / Mécanicienne motocycles","non"
"19","J'aime piloter, conduire","488607","I1608","Démonteur / Démonteuse de véhicules hors d'usage","non"
"19","J'aime piloter, conduire","489079","I1611","Préparateur / Préparatrice de véhicules automobiles","non"
"19","J'aime piloter, conduire","489045","I1612","Technicien expert / Technicienne experte après-vente automobile","non"
"19","J'aime piloter, conduire","488731","I1613","Mécanicien / Mécanicienne des véhicules des transports routiers","non"
"19","J'aime piloter, conduire","488742","I1615","Dépanneur-remorqueur / Dépanneuse-remorqueuse de véhicules","non"
"19","J'aime piloter, conduire","488791","I1617","Contrôleur / Contrôleuse technique de véhicules","non"
"19","J'aime piloter, conduire","342","J1305","Ambulancier / Ambulancière","oui"
"19","J'aime piloter, conduire","488708","K1712","Conducteur / Conductrice de véhicule de combat","non"
"19","J'aime piloter, conduire","489180","K1722","Conducteur / Conductrice d'autorité de l'armée","oui"
"19","J'aime piloter, conduire","488934","K1723","Conducteur / Conductrice Véhicule Léger de l'armée","oui"
"19","J'aime piloter, conduire","413","K2110","Moniteur / Monitrice d'auto-école","non"
"19","J'aime piloter, conduire","488707","M1819","Ingénieur / Ingénieure sécurité informatique","non"
"19","J'aime piloter, conduire","500","N1101","Cariste","oui"
"19","J'aime piloter, conduire","503","N1104","Pontier / Pontière","oui"
"19","J'aime piloter, conduire","488735","N1108","Conducteur / Conductrice de grue mobile","oui"
"19","J'aime piloter, conduire","488769","N1109","Éclusier-barragiste / Éclusière-barragiste","oui"
"19","J'aime piloter, conduire","488893","N1111","Conducteur / Conductrice de pont roulant","oui"
"19","J'aime piloter, conduire","489077","N1114","Conducteur / Conductrice d'engins lourds de manutention","oui"
"19","J'aime piloter, conduire","511","N2102","Pilote de ligne","oui"
"19","J'aime piloter, conduire","489039","N2206","Pilote de drone","oui"
"19","J'aime piloter, conduire","517","N3101","Capitaine de port","non"
"19","J'aime piloter, conduire","518","N3102","Marin","non"
"19","J'aime piloter, conduire","519","N3103","Matelot de la navigation fluviale","non"
"19","J'aime piloter, conduire","523","N4101","Conducteur / Conductrice de poids lourd","oui"
"19","J'aime piloter, conduire","524","N4102","Conducteur / Conductrice de transport de particuliers","oui"
"19","J'aime piloter, conduire","525","N4103","Conducteur / Conductrice de bus","oui"
"19","J'aime piloter, conduire","526","N4104","Coursier / Coursière","oui"
"19","J'aime piloter, conduire","527","N4105","Chauffeur-livreur / Chauffeuse-livreuse","oui"
"19","J'aime piloter, conduire","488577","N4106","Commis coursier / Commise coursière en douane","oui"
"19","J'aime piloter, conduire","488583","N4107","Conducteur livreur / Conductrice livreuse de béton prêt à l'emploi","oui"
"19","J'aime piloter, conduire","488591","N4108","Chauffeur accompagnateur / Chauffeuse accompagnatrice de personnes à mobilité réduite","non"
"19","J'aime piloter, conduire","488595","N4109","Conducteur / Conductrice de car","oui"
"19","J'aime piloter, conduire","488604","N4110","Releveur / Releveuse de compteurs","oui"
"19","J'aime piloter, conduire","488611","N4111","Conducteur / Conductrice super poids lourd de l'armée","oui"
"19","J'aime piloter, conduire","489201","N4112","Chauffeur / Chauffeuse VTC","oui"
"19","J'aime piloter, conduire","488626","N4113","Conducteur routier international / Conductrice routière internationale","oui"
"19","J'aime piloter, conduire","488732","N4114","Conducteur livreur avitailleur / Conductrice livreuse avitailleuse en carburant","oui"
"19","J'aime piloter, conduire","488739","N4115","Conducteur / Conductrice de véhicules Super Lourds","oui"
"19","J'aime piloter, conduire","488777","N4116","Conducteur / Conductrice de camion-benne","oui"
"19","J'aime piloter, conduire","489210","N4117","Conducteur / Conductrice d'attelage","non"
"19","J'aime piloter, conduire","488857","N4118","Conducteur / Conductrice enlèvement de déchets","oui"
"19","J'aime piloter, conduire","488874","N4119","Conducteur / Conductrice de tramway","oui"
"19","J'aime piloter, conduire","488881","N4120","Chauffeur-livreur préparateur / Chauffeuse-livreuse préparatrice de commandes","oui"
"19","J'aime piloter, conduire","488882","N4121","Aide-livreur / Aide-livreuse","oui"
"19","J'aime piloter, conduire","488884","N4122","Conducteur convoyeur / Conductrice convoyeuse de véhicule","oui"
"19","J'aime piloter, conduire","488931","N4123","Conducteur livreur installateur / Conductrice livreuse installatrice","non"
"19","J'aime piloter, conduire","489226","N4124","Conducteur / Conductrice de taxi moto","oui"
"19","J'aime piloter, conduire","488935","N4125","Conducteur / Conductrice de transport animalier","oui"
"19","J'aime piloter, conduire","489224","N4126","Chauffeur / Chauffeuse porte voitures","oui"
"19","J'aime piloter, conduire","489032","N4127","Chauffeur accompagnateur / Chauffeuse accompagnatrice tourisme","oui"
"19","J'aime piloter, conduire","489043","N4128","Conducteur / Conductrice de navette de moins de 9 personnes","oui"
"19","J'aime piloter, conduire","489225","N4129","Conducteur / Conductrice de corbillard","oui"
"19","J'aime piloter, conduire","489057","N4130","Conducteur / Conductrice de voiture radar à conduite externalisée","oui"
"19","J'aime piloter, conduire","489161","N4131","Chauffeur / Chauffeuse de direction","oui"
"19","J'aime piloter, conduire","489190","N4132","Agent commercial / Agente commerciale de conduite transport en commun","oui"
"19","J'aime piloter, conduire","532","N4301","Conducteur / Conductrice de train","non"
"19","J'aime piloter, conduire","536","N4403","Cheminot / Cheminote","non"
"20","Je souhaite contribuer à la protection de l'environnement","403950","A1102","Conducteur / Conductrice d'engins d'exploitation forestière","non"
"20","Je souhaite contribuer à la protection de l'environnement","8","A1202","Agent / Agente d'entretien des espaces naturels","oui"
"20","Je souhaite contribuer à la protection de l'environnement","9","A1203","Agent / Agente d'entretien des espaces verts","non"
"20","Je souhaite contribuer à la protection de l'environnement","10","A1204","Garde Forestier / Forestière","oui"
"20","Je souhaite contribuer à la protection de l'environnement","11","A1205","Sylviculteur / Sylvicultrice","non"
"20","Je souhaite contribuer à la protection de l'environnement","488634","A1206","Concepteur / Conceptrice paysagiste","non"
"20","Je souhaite contribuer à la protection de l'environnement","488640","A1207","Chef / Cheffe d'équipe d'entretien d'espaces naturels","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488734","A1208","Jardinier / Jardinière paysagiste","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488755","A1209","Élagueur / Élagueuse","non"
"20","Je souhaite contribuer à la protection de l'environnement","488859","A1210","Ouvrier forestier / Ouvrière forestière","non"
"20","Je souhaite contribuer à la protection de l'environnement","489042","A1211","Chef / Cheffe d'équipe paysagiste","non"
"20","Je souhaite contribuer à la protection de l'environnement","489058","A1212","Chef / Cheffe d'équipe de travaux forestiers","non"
"20","Je souhaite contribuer à la protection de l'environnement","489160","A1213","Conducteur / Conductrice de travaux forestiers","non"
"20","Je souhaite contribuer à la protection de l'environnement","14","A1303","Ingénieur / Ingénieure agronome","oui"
"20","Je souhaite contribuer à la protection de l'environnement","31","A1417","Saliculteur / Salicultrice","non"
"20","Je souhaite contribuer à la protection de l'environnement","488903","A1428","Algoculteur / Algocultrice","non"
"20","Je souhaite contribuer à la protection de l'environnement","488914","A1429","Apiculteur / Apicultrice","non"
"20","Je souhaite contribuer à la protection de l'environnement","146","F1105","Géologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","404537","F1113","Chargé / Chargée d'affaires en rénovation énergétique","oui"
"20","Je souhaite contribuer à la protection de l'environnement","404538","F1114","Conseiller / Conseillère en rénovation énergétique","non"
"20","Je souhaite contribuer à la protection de l'environnement","488578","F1115","Vulcanologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488615","F1118","Sismologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488621","F1119","Pédologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","489200","F1123","Glaciologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488897","F1124","Hydrologue","oui"
"20","Je souhaite contribuer à la protection de l'environnement","153","F1204","Animateur / Animatrice QSE - Qualité Sécurité Environnement BTP","non"
"20","Je souhaite contribuer à la protection de l'environnement","170","F1610","Installateur mainteneur / Installatrice mainteneuse en systèmes solaires, thermiques et photovoltaïques","non"
"20","Je souhaite contribuer à la protection de l'environnement","488584","G1103","Directeur / Directrice de parc régional","oui"
"20","Je souhaite contribuer à la protection de l'environnement","489165","G1229","Guide-accompagnateur / Guide-accompagnatrice de pêche","non"
"20","Je souhaite contribuer à la protection de l'environnement","489016","G1231","Accompagnateur / Accompagnatrice en écotourisme","non"
"20","Je souhaite contribuer à la protection de l'environnement","272","H2701","Technicien / Technicienne énergie","non"
"20","Je souhaite contribuer à la protection de l'environnement","488305","H2702","Conducteur / Conductrice de bloc nucléaire","non"
"20","Je souhaite contribuer à la protection de l'environnement","488631","H2703","Technicien / Technicienne de maintenance de batteries de véhicules électriques","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488775","H2704","Technicien démonteur / Technicienne démonteuse de batteries de véhicules électriques","non"
"20","Je souhaite contribuer à la protection de l'environnement","489071","H2705","Pilote de ligne de production de composants et de cellules pour batteries de véhicules électriques","non"
"20","Je souhaite contribuer à la protection de l'environnement","488930","I1105","Responsable de maintenance et d'exploitation","non"
"20","Je souhaite contribuer à la protection de l'environnement","420","K2301","Agent / Agente d'assainissement","oui"
"20","Je souhaite contribuer à la protection de l'environnement","421","K2302","Directeur / Directrice collecte des déchets","oui"
"20","Je souhaite contribuer à la protection de l'environnement","422","K2303","Ripeur / Ripeuse","oui"
"20","Je souhaite contribuer à la protection de l'environnement","423","K2304","Agent / Agente de tri des déchets","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488790","K2307","Agent / Agente de propreté urbaine","non"
"20","Je souhaite contribuer à la protection de l'environnement","489068","K2308","Opérateur / Opératrice de tri en récupération et revalorisation","non"
"20","Je souhaite contribuer à la protection de l'environnement","489069","K2309","Technicien / Technicienne réutilisation recyclage","oui"
"20","Je souhaite contribuer à la protection de l'environnement","489221","K2310","Ambassadeur / Ambassadrice du tri","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488287","M1406","Responsable RSE - Responsabilité Sociétale de l'Entreprise","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488729","M1410","Responsable Green IT","non"
"20","Je souhaite contribuer à la protection de l'environnement","488936","M1413","Chargé / Chargée de mission RSE - Responsabilité Sociétale de l'Entreprise","oui"
"20","Je souhaite contribuer à la protection de l'environnement","488857","N4118","Conducteur / Conductrice enlèvement de déchets","non"
"21","Je souhaite m'occuper d'enfants","403958","G1210","Enseignant / Enseignante d'équitation","non"
"21","Je souhaite m'occuper d'enfants","335","J1104","Homme sage-femme / Sage-femme","non"
"21","Je souhaite m'occuper d'enfants","488726","J1107","Médecin scolaire","non"
"21","Je souhaite m'occuper d'enfants","488880","J1109","Médecin de la Protection Maternelle et Infantile -PMI-","non"
"21","Je souhaite m'occuper d'enfants","341","J1304","Auxiliaire de puériculture","non"
"21","Je souhaite m'occuper d'enfants","363","J1507","Infirmier / Infirmière en puériculture","non"
"21","Je souhaite m'occuper d'enfants","488872","J1511","Infirmier / Infirmière scolaire","non"
"21","Je souhaite m'occuper d'enfants","369","K1202","Éducateur / Éducatrice de jeunes enfants","oui"
"21","Je souhaite m'occuper d'enfants","377","K1303","Garde d'enfant à domicile","oui"
"21","Je souhaite m'occuper d'enfants","404045","K1307","Animateur / Animatrice petite enfance","oui"
"21","Je souhaite m'occuper d'enfants","404046","K1308","Agent territorial spécialisé / Agente territoriale spécialisée des écoles maternelles (ATSEM)","oui"
"21","Je souhaite m'occuper d'enfants","404543","K1309","Accueillant familial / Accueillante familiale auprès d'enfants","non"
"21","Je souhaite m'occuper d'enfants","404544","K1310","Assistant maternel agréé / Assistante maternelle agréée","non"
"21","Je souhaite m'occuper d'enfants","489223","K1313","Employé / Employée au pair","oui"
"21","Je souhaite m'occuper d'enfants","405","K2102","Responsable pédagogique","non"
"21","Je souhaite m'occuper d'enfants","407","K2104","Surveillant / Surveillante en milieu scolaire","non"
"21","Je souhaite m'occuper d'enfants","415","K2112","Conseiller / Conseillère d'orientation","non"
"21","Je souhaite m'occuper d'enfants","404546","K2113","Accompagnant / Accompagnante des élèves en situation de handicap (AESH)","non"
"21","Je souhaite m'occuper d'enfants","488886","K2115","Conseiller principal / Conseillère principale d'éducation","non"
"22","Je souhaite prendre soin des autres","76","C1501","Gestionnaire de copropriété","non"
"22","Je souhaite prendre soin des autres","88","D1202","Coiffeur / Coiffeuse","non"
"22","Je souhaite prendre soin des autres","89","D1203","Agent thermal / Agente thermale","non"
"22","Je souhaite prendre soin des autres","94","D1208","Esthéticien / Esthéticienne","oui"
"22","Je souhaite prendre soin des autres","488614","D1215","Posticheur / Posticheuse","non"
"22","Je souhaite prendre soin des autres","488617","D1216","Coiffeur barbier / Coiffeuse barbière","non"
"22","Je souhaite prendre soin des autres","488784","D1217","Socio-coiffeur / Socio-coiffeuse","non"
"22","Je souhaite prendre soin des autres","489036","D1220","Gérant / Gérante salon de coiffure","non"
"22","Je souhaite prendre soin des autres","489570","D1222","Masseur / Masseuse bien-être","oui"
"22","Je souhaite prendre soin des autres","106","D1405","Conseiller / Conseillère en information médicale","non"
"22","Je souhaite prendre soin des autres","488290","D1412","Délégué médical hospitalier / Déléguée médicale hospitalière","non"
"22","Je souhaite prendre soin des autres","488301","D1413","Délégué / Déléguée pharmaceutique","non"
"22","Je souhaite prendre soin des autres","404962","G1212","Animateur socio-sportif / Animatrice socio-sportive","non"
"22","Je souhaite prendre soin des autres","404967","G1215","Educateur sportif / Educatrice sportive Santé","non"
"22","Je souhaite prendre soin des autres","488288","G1220","Educateur sportif / Educatrice sportive spécialisé(e) en activités physiques et sportives adaptées","oui"
"22","Je souhaite prendre soin des autres","332","J1101","Médecin du travail et de prévention","oui"
"22","Je souhaite prendre soin des autres","333","J1102","Médecin généraliste","oui"
"22","Je souhaite prendre soin des autres","334","J1103","Dentiste","oui"
"22","Je souhaite prendre soin des autres","335","J1104","Homme sage-femme / Sage-femme","oui"
"22","Je souhaite prendre soin des autres","404041","J1105","Médecin coordonnateur","oui"
"22","Je souhaite prendre soin des autres","488298","J1106","Responsable médical / Responsable médicale en région (RMR-MSL)","oui"
"22","Je souhaite prendre soin des autres","488726","J1107","Médecin scolaire","oui"
"22","Je souhaite prendre soin des autres","488764","J1108","Médecin régulateur","oui"
"22","Je souhaite prendre soin des autres","488880","J1109","Médecin de la Protection Maternelle et Infantile -PMI-","oui"
"22","Je souhaite prendre soin des autres","488916","J1110","Médecin légiste","oui"
"22","Je souhaite prendre soin des autres","489214","J1111","Gynécologue","non"
"22","Je souhaite prendre soin des autres","336","J1201","Biologiste médical / Biologiste médicale","oui"
"22","Je souhaite prendre soin des autres","337","J1202","Pharmacien / Pharmacienne","oui"
"22","Je souhaite prendre soin des autres","488743","J1204","Directeur / Directrice de laboratoire d'analyses de biologie médicale","non"
"22","Je souhaite prendre soin des autres","338","J1301","Agent / Agente de service hospitalier (ASH)","oui"
"22","Je souhaite prendre soin des autres","341","J1304","Auxiliaire de puériculture","oui"
"22","Je souhaite prendre soin des autres","343","J1306","Manipulateur / Manipulatrice en radiologie","oui"
"22","Je souhaite prendre soin des autres","344","J1307","Préparateur / Préparatrice en pharmacie","oui"
"22","Je souhaite prendre soin des autres","404042","J1308","Brancardier / Brancardière","oui"
"22","Je souhaite prendre soin des autres","404043","J1309","Agent / Agente de stérilisation de service hospitalier","oui"
"22","Je souhaite prendre soin des autres","345","J1401","Audioprothésiste","oui"
"22","Je souhaite prendre soin des autres","346","J1402","Diététicien / Diététicienne","oui"
"22","Je souhaite prendre soin des autres","347","J1403","Ergothérapeute","oui"
"22","Je souhaite prendre soin des autres","348","J1404","Kinésithérapeute","oui"
"22","Je souhaite prendre soin des autres","350","J1406","Orthophoniste","oui"
"22","Je souhaite prendre soin des autres","351","J1407","Orthoptiste","oui"
"22","Je souhaite prendre soin des autres","352","J1408","Ostéopathe","oui"
"22","Je souhaite prendre soin des autres","353","J1409","Podologue","oui"
"22","Je souhaite prendre soin des autres","355","J1411","Orthoprothésiste","oui"
"22","Je souhaite prendre soin des autres","356","J1412","Psychomotricien / Psychomotricienne","oui"
"22","Je souhaite prendre soin des autres","488767","J1413","Physiothérapeute","oui"
"22","Je souhaite prendre soin des autres","357","J1501","Aide-soignant / Aide-soignante","oui"
"22","Je souhaite prendre soin des autres","359","J1503","Infirmier / Infirmière anesthésiste (IADE)","oui"
"22","Je souhaite prendre soin des autres","360","J1504","Infirmier / Infirmière de bloc opératoire (IBODE)","oui"
"22","Je souhaite prendre soin des autres","361","J1505","Infirmier / Infirmière de prévention","oui"
"22","Je souhaite prendre soin des autres","362","J1506","Infirmier / Infirmière en soins généraux (IDE)","oui"
"22","Je souhaite prendre soin des autres","363","J1507","Infirmier / Infirmière en puériculture","oui"
"22","Je souhaite prendre soin des autres","488289","J1508","Infirmier / Infirmière en Pratique Avancée (IPA)","oui"
"22","Je souhaite prendre soin des autres","488567","J1510","Infirmier coordinateur / Infirmière coordinatrice (IDEC)","oui"
"22","Je souhaite prendre soin des autres","488872","J1511","Infirmier / Infirmière scolaire","oui"
"22","Je souhaite prendre soin des autres","489197","J1512","Infirmier / Infirmière de santé au travail","oui"
"22","Je souhaite prendre soin des autres","366","K1103","Coach en développement personnel","oui"
"22","Je souhaite prendre soin des autres","367","K1104","Psychologue","oui"
"22","Je souhaite prendre soin des autres","489075","K1105","Art thérapeute","oui"
"22","Je souhaite prendre soin des autres","374","K1207","Éducateur spécialisé / Éducatrice spécialisée","non"
"22","Je souhaite prendre soin des autres","488325","K1208","Moniteur éducateur / Monitrice éducatrice","non"
"22","Je souhaite prendre soin des autres","488587","K1209","Coordonnateur / Coordonnatrice de projet socioéducatif","non"
"22","Je souhaite prendre soin des autres","488783","K1210","Éducateur / Éducatrice de la protection judiciaire de la jeunesse","non"
"22","Je souhaite prendre soin des autres","489059","K1211","Conseiller / Conseillère d'Insertion et de Probation -CIP-","non"
"22","Je souhaite prendre soin des autres","489963","K1212","Ministre du culte","non"
"22","Je souhaite prendre soin des autres","375","K1301","Accompagnateur médicosocial / Accompagnatrice médicosociale","oui"
"22","Je souhaite prendre soin des autres","376","K1302","Assistant / Assistante de vie dépendance","non"
"22","Je souhaite prendre soin des autres","378","K1304","Employé familial / Employée familiale de maison","oui"
"22","Je souhaite prendre soin des autres","28964","K1305","Technicien / Technicienne Intervention Sociale et Familiale (TISF)","oui"
"22","Je souhaite prendre soin des autres","404044","K1306","Auxiliaire de Vie Sociale (AVS)","non"
"22","Je souhaite prendre soin des autres","404045","K1307","Animateur / Animatrice petite enfance","non"
"22","Je souhaite prendre soin des autres","404543","K1309","Accueillant familial / Accueillante familiale auprès d'enfants","non"
"22","Je souhaite prendre soin des autres","404544","K1310","Assistant maternel agréé / Assistante maternelle agréée","non"
"22","Je souhaite prendre soin des autres","488323","K1311","Assistant / Assistante de vie aux familles","non"
"22","Je souhaite prendre soin des autres","488338","K1312","Accueillant familial / Accueillante familiale thérapeutique auprès d'adultes","non"
"22","Je souhaite prendre soin des autres","398","K1801","Conseiller / Conseillère en insertion professionnelle","non"
"22","Je souhaite prendre soin des autres","404","K2101","Conseiller / Conseillère en formation","non"
"22","Je souhaite prendre soin des autres","405","K2102","Responsable pédagogique","oui"
